Year,Week,Player,G,REC,YDS,YBC,AIR,YAC,YACON,BRKTKL,TGT,CATCHABLE,DROP,RZ TGT,10+ YDS,20+ YDS,30+ YDS,40+ YDS,50+ YDS,FPTS,ROST,REC_rz,TGT_rz,REC PCT_rz,Y/R_rz,TGT PCT_rz
2021,8,Quez Watkins (ARI),1,2,18,12,0,6,2,1,2,2,0,0,1,0,0,0,0,1.8,0.0%,1.0,1.0,100.0%,16.0,50.0%
2021,8,Deebo Samuel Sr. (SF),1,6,171,70,0,184,67,0,9,9,2,1,6,3,3,3,3,17.1,94.2%,0.0,1.0,0.0%,0.0,50.0%
2021,8,Chris Moore (WAS),1,2,16,10,0,6,1,0,2,2,0,1,0,0,0,0,0,1.6,0.0%,1.0,1.0,100.0%,8.0,50.0%
2021,8,Nick Westbrook-Ikhine (TEN),1,2,16,16,0,0,0,0,3,2,0,1,1,0,0,0,0,7.6,27.4%,1.0,1.0,100.0%,5.0,50.0%
2021,8,T.Y. Hilton (FA),1,2,16,9,0,7,0,0,5,2,0,0,1,0,0,0,0,1.6,1.6%,,,,,
2021,8,A.J. Brown (PHI),1,10,155,89,0,66,48,0,11,10,0,1,8,1,1,1,1,21.5,98.7%,1.0,1.0,100.0%,7.0,50.0%
2021,8,DeVonta Smith (PHI),1,1,15,15,0,0,0,0,3,2,1,0,1,0,0,0,0,1.5,92.6%,,,,,
2021,8,Randall Cobb (FA),1,3,15,12,0,3,3,0,5,3,0,4,0,0,0,0,0,13.5,0.0%,2.0,4.0,50.0%,4.0,44.4%
2021,8,Tyler Lockett (SEA),1,12,142,115,0,27,15,1,13,12,0,0,3,3,0,0,0,14.2,46.2%,,,,,
2021,8,Chris Godwin (TB),1,8,140,38,0,102,56,1,12,9,1,1,5,3,1,1,0,20.0,36.7%,1.0,1.0,100.0%,12.0,100.0%
2021,8,Braxton Berrios (MIA),1,2,13,10,0,3,0,0,2,2,0,1,0,0,0,0,0,7.3,0.2%,1.0,1.0,100.0%,8.0,25.0%
2021,8,Laviska Shenault Jr. (FA),1,2,13,1,0,12,8,0,4,3,1,0,0,0,0,0,0,2.1,0.1%,,,,,
2021,8,Amari Cooper (BUF),1,8,122,88,0,34,26,0,13,8,0,1,5,2,1,0,0,18.2,79.7%,1.0,2.0,50.0%,5.0,66.7%
2021,8,Byron Pringle (FA),1,1,12,8,0,4,1,0,2,2,1,0,1,0,0,0,0,1.2,0.0%,,,,,
2021,8,Equanimeous St. Brown (FA),1,2,12,5,0,7,1,0,3,2,0,2,0,0,0,0,0,1.2,0.0%,2.0,2.0,100.0%,6.0,22.2%
2021,8,Olamide Zaccheaus (WAS),1,1,12,12,0,0,0,0,1,1,0,0,1,0,0,0,0,1.2,3.8%,,,,,
2021,8,Cooper Kupp (LAR),1,7,115,70,0,45,13,1,9,7,0,5,4,1,1,1,1,17.5,96.0%,3.0,5.0,60.0%,11.3,45.5%
2021,8,CeeDee Lamb (DAL),1,6,112,96,0,16,3,0,8,7,1,0,5,2,1,0,0,11.2,93.2%,,,,,
2021,8,Cole Beasley (FA),1,10,110,69,0,41,7,0,13,10,0,0,6,2,0,0,0,11.0,0.0%,0.0,0.0,0%,0.0,0.0%
2021,8,Jaelon Darden (SEA),1,3,11,-3,0,14,0,0,3,3,0,0,0,0,0,0,0,1.1,0.0%,,,,,
2021,8,Collin Johnson (CHI),1,2,10,8,0,2,2,0,2,2,0,0,0,0,0,0,0,1.0,0.0%,,,,,
2021,8,Jeff Smith (FA),1,1,10,10,0,0,0,0,1,1,0,0,1,0,0,0,0,0.9,0.0%,,,,,
2021,8,K.J. Osborn (WAS),1,2,10,9,0,1,0,0,3,3,1,0,0,0,0,0,0,1.0,1.5%,,,,,
2021,8,Tyron Billy-Johnson (FA),1,1,10,10,0,0,0,0,2,1,0,0,1,0,0,0,0,1.0,0.0%,,,,,
2021,8,Alex Bachman (LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Alex Erickson (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Allen Lazard (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Andre Roberts (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Anthony Miller (BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Anthony Schwartz (MIA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Ashton Dulin (IND),1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Brandon Powell (MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Brandon Smith (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Calvin Ridley (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Chester Rogers (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Cody Thompson (TB),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Cody White (SEA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Curtis Samuel (BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,D.J. Montgomery (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,DJ Chark Jr. (LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Dan Chisena (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Dante Pettis (NO),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1%,,,,,
2021,8,Darius Slayton (NYG),1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0.0,7.5%,,,,,
2021,8,Davante Adams (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,David Moore (CAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,David Sills (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Dee Eskridge (MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Devin Duvernay (JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Dez Fitzpatrick (LAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Dyami Brown (WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Easop Winston Jr. (NYJ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Emmanuel Sanders (FA),1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Freddie Swain (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Greg Dortch (ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Greg Ward (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Gunner Olszewski (NYG),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Isaiah Ford (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Isaiah McKenzie (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Jakeem Grant Sr. (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Jalen Reagor (LAC),1,1,0,-5,0,5,0,0,2,1,0,1,0,0,0,0,0,2.1,0.0%,1.0,1.0,100.0%,0.0,50.0%
2021,8,James Proche II (CLE),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Jauan Jennings (SF),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,80.0%,,,,,
2021,8,Josh Gordon (FA),1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.1%,0.0,1.0,0.0%,0.0,20.0%
2021,8,Josh Hammond (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Josh Reynolds (JAC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,JuJu Smith-Schuster (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Justin Hardee Sr. (TEN),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,KJ Hamler (BUF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Kalif Raymond (DET),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.9%,,,,,
2021,8,Keith Kirkwood (FA),1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0%,0.0,1.0,0.0%,0.0,33.3%
2021,8,Kendall Hinton (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,KhaDarel Hodge (ATL),1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0.0,0.1%,0.0,1.0,0.0%,0.0,50.0%
2021,8,Kristian Wilkerson (LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Laquon Treadwell (IND),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Lil'Jordan Humphrey (DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Mack Hollins (BUF),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.8%,,,,,
2021,8,Malik Taylor (NYJ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Marcus Kemp (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Marquez Valdes-Scantling (NO),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Marquise Brown (KC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Mason Kinsey (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Matthew Slater (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Michael Bandy (DEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Michael Strachan (WAS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Nsimba Webster (CHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Parris Campbell (PHI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Penny Hart (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Phillip Dorsett II (ATL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Quintez Cephus (LAR),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Quinton Bell (MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Rashod Bateman (BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Ray-Ray McCloud III (ATL),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.3%,0.0,0.0,0%,0.0,0.0%
2021,8,River Cracraft (MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Robbie Chosen (FA),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Russell Gage (SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Seth Williams (DAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Stanley Morgan Jr. (TEN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Tarik Black (MIA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Terrace Marshall Jr. (LV),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Tom Kennedy (DET),1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Trent Sherfield Sr. (MIN),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Trent Taylor (SF),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Tutu Atwell (LAR),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.7%,,,,,
2021,8,Tylan Wallace (BAL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Tyrie Cleveland (FA),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0%,,,,,
2021,8,Zay Jones (ARI),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2021,8,Shi Smith (FA),1,1,-2,-3,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.2,0.0%,,,,,
2021,8,Ty Montgomery II (FA),,,,,,,,,,,,,,,,,,0.0,0.0%,,,,,
2021,9,Robert Woods (HOU),1,7,98,59,0,39,29,0,10,7,0,2,5,1,0,0,0,10.4,0.7%,1.0,2.0,50.0%,9.0,28.6%
2021,9,Cooper Kupp (LAR),1,11,95,24,0,71,28,0,13,12,1,1,3,0,0,0,0,9.5,96.0%,1.0,2.0,50.0%,4.0,28.6%
2021,9,Christian Kirk (JAC),1,6,91,56,0,35,9,0,6,6,0,0,3,1,1,1,1,10.4,44.7%,,,,,
2021,9,Courtland Sutton (DEN),1,1,9,6,0,3,3,0,2,1,0,0,0,0,0,0,0,2.9,90.3%,0.0,0.0,0%,0.0,0.0%
2021,9,Kadarius Toney (FA),1,1,9,5,0,4,0,0,1,1,0,0,0,0,0,0,0,0.7,0.7%,,,,,
2021,9,Quez Watkins (ARI),1,2,9,3,0,6,1,0,3,2,0,0,0,0,0,0,0,0.9,0.0%,,,,,
2021,9,Brandon Aiyuk (SF),1,6,89,69,0,20,5,0,8,6,0,1,6,1,0,0,0,12.7,53.8%,1.0,1.0,100.0%,11.0,33.3%
2021,9,Donovan Peoples-Jones (FA),1,2,86,67,0,19,0,0,3,2,0,0,2,2,1,1,1,14.6,0.0%,,,,,
2021,9,Stefon Diggs (HOU),1,6,85,47,0,38,23,0,8,6,0,0,5,1,0,0,0,8.5,37.5%,,,,,
2021,9,Tim Patrick (DET),1,4,85,62,0,23,7,2,5,4,0,0,4,1,1,1,0,14.5,4.7%,,,,,
2021,9,Elijah Moore (CLE),1,7,84,71,0,13,3,0,8,7,0,2,5,1,0,0,0,20.4,20.7%,2.0,2.0,100.0%,19.0,33.3%
2021,9,Jaylen Waddle (MIA),1,8,83,64,0,19,2,0,10,8,0,0,5,0,0,0,0,8.3,83.9%,,,,,
2021,9,Devin Duvernay (JAC),1,2,8,1,0,7,3,0,2,2,0,2,0,0,0,0,0,6.8,0.2%,2.0,2.0,100.0%,4.0,50.0%
2021,9,Jakobi Meyers (LV),1,1,8,8,0,0,0,0,4,1,0,1,0,0,0,0,0,0.8,71.1%,0.0,1.0,0.0%,0.0,100.0%
2021,9,Tee Higgins (CIN),1,6,78,68,0,10,8,0,8,8,0,1,5,1,0,0,0,7.8,95.3%,1.0,2.0,50.0%,9.0,50.0%
2021,9,Dezmon Patmon (FA),1,1,7,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0.7,0.0%,,,,,
2021,9,Jerry Jeudy (CLE),1,6,69,12,0,57,5,0,8,6,0,1,3,2,0,0,0,6.9,75.9%,1.0,1.0,100.0%,5.0,100.0%
2021,9,Justin Jefferson (MIN),1,3,69,55,0,14,3,0,5,4,0,3,2,1,1,1,1,14.0,99.8%,2.0,3.0,66.7%,9.5,50.0%
2021,9,Allen Robinson II (DET),1,4,68,52,0,16,2,0,6,4,0,0,2,1,1,0,0,6.8,0.1%,,,,,
2021,9,Keelan Cole Sr. (FA),1,5,66,57,0,9,4,0,8,5,0,3,5,0,0,0,0,6.6,0.0%,1.0,3.0,33.3%,11.0,50.0%
2021,9,Emmanuel Sanders (FA),1,4,65,63,0,2,1,0,8,4,0,1,3,1,0,0,0,6.5,0.0%,1.0,1.0,100.0%,16.0,33.3%
2021,9,Michael Pittman Jr. (IND),1,5,64,28,0,36,8,0,6,5,0,1,4,0,0,0,0,12.4,81.0%,1.0,1.0,100.0%,11.0,100.0%
2021,9,Russell Gage (SF),1,7,64,41,0,23,5,0,8,7,0,0,1,1,0,0,0,6.4,0.0%,1.0,1.0,100.0%,6.0,33.3%
2021,9,Deebo Samuel Sr. (SF),1,5,63,16,0,47,17,1,9,6,1,0,2,1,1,0,0,6.3,94.2%,,,,,
2021,9,Antoine Wesley (FA),1,3,62,45,0,17,7,0,3,3,0,0,2,2,1,0,0,6.2,0.0%,,,,,
2021,9,Adam Thielen (CAR),1,2,6,4,0,2,1,0,7,2,0,3,0,0,0,0,0,6.6,70.1%,1.0,3.0,33.3%,1.0,50.0%
2021,9,Willie Snead IV (FA),1,1,6,1,0,5,1,0,2,1,0,0,0,0,0,0,0,0.6,0.0%,,,,,
2021,9,Mike Williams (PIT),1,2,58,53,0,5,4,0,5,3,1,3,1,1,1,1,0,5.8,13.6%,0.0,3.0,0.0%,0.0,60.0%
2021,9,Olamide Zaccheaus (WAS),1,3,58,43,0,15,7,0,3,3,0,2,1,1,1,1,0,17.8,3.8%,2.0,2.0,100.0%,4.5,66.7%
2021,9,Zach Pascal (ARI),1,4,58,56,0,2,0,0,7,4,0,0,3,1,1,0,0,5.8,0.0%,,,,,
2021,9,Brandin Cooks (DAL),1,6,56,33,0,14,7,1,14,6,0,4,3,0,0,0,0,5.6,25.4%,1.0,4.0,25.0%,10.0,80.0%
2021,9,Diontae Johnson (FA),1,5,56,25,0,31,1,0,6,5,0,0,4,1,0,0,0,6.7,51.5%,1.0,1.0,100.0%,11.0,33.3%
2021,9,Tre'Quan Smith (FA),1,3,53,36,0,17,4,0,4,3,0,0,3,1,0,0,0,5.3,0.0%,,,,,
2021,9,Deonte Harty (BAL),1,6,52,37,0,15,5,2,8,7,1,2,1,0,0,0,0,5.2,0.1%,2.0,2.0,100.0%,7.5,33.3%
2021,9,Rashod Bateman (BAL),1,5,52,40,0,12,0,0,8,5,0,1,3,0,0,0,0,5.2,26.5%,1.0,1.0,100.0%,11.0,25.0%
2021,9,Marquise Goodwin (FA),1,1,50,44,0,6,3,0,4,2,1,0,1,1,1,1,1,5.0,0.0%,,,,,
2021,9,Randall Cobb (FA),1,3,50,37,0,13,2,0,5,4,1,0,2,1,1,0,0,5.0,0.0%,0.0,1.0,0.0%,0.0,50.0%
2021,9,Braxton Berrios (MIA),1,2,5,3,0,2,0,0,3,2,0,0,0,0,0,0,0,0.5,0.2%,,,,,
2021,9,Mohamed Sanu Sr. (FA),1,1,5,5,0,0,0,0,3,1,0,1,0,0,0,0,0,0.5,0.0%,1.0,2.0,50.0%,5.0,66.7%
2021,9,Danny Amendola (FA),1,3,49,13,0,36,1,0,7,3,0,1,1,1,1,0,0,4.9,0.0%,0.0,1.0,0.0%,0.0,20.0%
2021,9,Hunter Renfrow (FA),1,7,49,21,0,28,6,0,9,7,0,3,1,1,0,0,0,10.9,0.0%,3.0,3.0,100.0%,2.7,50.0%
2021,9,Ja'Marr Chase (CIN),1,6,49,23,0,26,9,0,13,10,3,2,1,0,0,0,0,2.9,99.7%,1.0,2.0,50.0%,9.0,50.0%
2021,9,A.J. Brown (PHI),1,5,42,29,0,13,6,1,11,7,2,1,2,0,0,0,0,4.2,98.7%,0.0,1.0,0.0%,0.0,33.3%
2021,9,Davante Adams (NYJ),1,6,42,27,0,15,7,0,14,6,0,0,2,0,0,0,0,4.2,98.9%,,,,,
2021,9,James Washington (FA),1,1,42,42,0,0,0,0,3,1,0,0,1,1,1,1,0,5.5,0.0%,,,,,
2021,9,Darnell Mooney (ATL),1,3,41,40,0,1,0,0,6,3,0,1,2,1,0,0,0,17.6,70.5%,1.0,1.0,100.0%,16.0,100.0%
2021,9,Van Jefferson (PIT),1,3,41,24,0,17,7,0,7,3,0,3,2,1,0,0,0,4.1,0.9%,1.0,3.0,33.3%,15.0,42.9%
2021,9,Jeff Smith (FA),1,3,40,32,0,8,5,0,4,3,0,0,3,0,0,0,0,4.0,0.0%,,,,,
2021,9,Kendall Hinton (FA),1,1,40,14,0,26,4,0,1,1,0,0,1,1,1,1,0,4.0,0.0%,,,,,
2021,9,Chris Moore (WAS),1,1,4,1,0,3,2,0,1,1,0,0,0,0,0,0,0,0.4,0.0%,,,,,
2021,9,Chris Conley (SF),1,2,38,7,0,31,3,0,3,3,1,0,2,1,0,0,0,3.8,0.1%,,,,,
2021,9,Jamison Crowder (WAS),1,5,38,14,0,19,2,0,7,5,0,1,2,0,0,0,0,3.8,0.1%,0.0,1.0,0.0%,0.0,16.7%
2021,9,Amari Cooper (BUF),1,2,37,11,0,26,0,0,5,3,1,0,1,1,1,0,0,3.7,79.7%,,,,,
2021,9,Tyreek Hill (MIA),1,4,37,30,0,7,3,0,11,4,0,0,3,0,0,0,0,3.3,99.2%,,,,,
2021,9,Julio Jones (FA),1,4,35,14,0,21,10,1,4,4,0,1,2,0,0,0,0,3.5,0.3%,1.0,1.0,100.0%,8.0,33.3%
2021,9,Kendrick Bourne (NE),1,3,34,18,0,16,6,0,4,3,0,0,1,0,0,0,0,3.4,2.0%,,,,,
2021,9,Cole Beasley (FA),1,8,33,23,0,10,1,0,11,9,1,1,0,0,0,0,0,3.3,0.0%,2.0,2.0,100.0%,0.5,66.7%
2021,9,Malik Turner (FA),1,5,33,33,0,0,0,0,7,6,1,4,1,0,0,0,0,15.3,0.0%,3.0,4.0,75.0%,6.7,80.0%
2021,9,DJ Moore (CHI),1,3,32,30,0,2,2,0,7,3,0,1,2,0,0,0,0,4.6,94.8%,0.0,1.0,0.0%,0.0,100.0%
2021,9,Chase Claypool (FA),1,3,30,22,0,8,2,0,5,4,0,2,1,1,0,0,0,4.3,1.0%,0.0,2.0,0.0%,0.0,66.7%
2021,9,Kenny Stills (FA),1,2,30,26,0,4,2,0,5,2,0,2,1,1,0,0,0,9.0,0.0%,1.0,2.0,50.0%,8.0,33.3%
2021,9,Cedrick Wilson Jr. (NO),1,2,28,26,0,2,2,0,5,2,0,0,1,1,0,0,0,2.8,0.7%,0.0,1.0,0.0%,0.0,20.0%
2021,9,Kenny Golladay (FA),1,2,28,25,0,3,0,0,3,2,0,0,2,0,0,0,0,2.8,4.0%,,,,,
2021,9,Jamal Agnew (FA),1,3,27,6,0,21,3,0,5,3,0,0,1,1,0,0,0,3.8,0.0%,,,,,
2021,9,Marquez Callaway (TB),1,3,25,24,0,1,0,0,6,3,0,2,1,0,0,0,0,8.5,0.0%,1.0,2.0,50.0%,5.0,33.3%
2021,9,Nico Collins (HOU),1,3,25,13,0,12,4,0,3,3,0,0,1,0,0,0,0,2.5,98.8%,,,,,
2021,9,Rondale Moore (ATL),1,5,25,-5,0,30,2,0,5,5,0,2,0,0,0,0,0,2.5,0.8%,2.0,2.0,100.0%,2.0,100.0%
2021,9,Laviska Shenault Jr. (FA),1,4,24,11,0,13,5,0,4,4,0,0,0,0,0,0,0,2.0,0.1%,1.0,1.0,100.0%,9.0,50.0%
2021,9,Ashton Dulin (IND),1,2,23,23,0,0,0,0,2,2,0,0,1,0,0,0,0,2.3,0.0%,,,,,
2021,9,CeeDee Lamb (DAL),1,2,23,23,0,0,0,0,9,3,1,0,1,0,0,0,0,2.3,93.2%,,,,,
2021,9,Joshua Palmer (LAC),1,2,22,22,0,0,1,0,2,2,0,0,1,0,0,0,0,2.2,14.8%,,,,,
2021,9,Mack Hollins (BUF),1,3,22,20,0,2,1,0,6,4,1,1,1,0,0,0,0,8.2,0.8%,1.0,1.0,100.0%,5.0,100.0%
2021,9,Marvin Jones Jr. (FA),1,3,21,17,0,4,1,0,5,3,0,1,1,0,0,0,0,2.1,0.0%,0.0,1.0,0.0%,0.0,50.0%
2021,9,Allen Lazard (NYJ),1,1,20,12,0,8,5,1,1,1,0,0,1,1,0,0,0,8.0,9.6%,1.0,1.0,100.0%,20.0,50.0%
2021,9,Denzel Mims (FA),1,1,20,19,0,1,0,0,5,2,1,0,1,1,0,0,0,2.0,0.0%,,,,,
2021,9,K.J. Osborn (WAS),1,1,20,14,0,6,2,0,2,1,0,0,1,1,0,0,0,2.0,1.5%,,,,,
2021,9,Mecole Hardman Jr. (KC),1,3,20,-5,0,25,4,0,6,5,1,2,0,0,0,0,0,2.0,0.2%,1.0,2.0,50.0%,4.0,66.7%
2021,9,Zay Jones (ARI),1,1,20,20,0,0,0,0,4,1,0,2,1,1,0,0,0,2.0,1.8%,0.0,2.0,0.0%,0.0,33.3%
2021,9,Demarcus Robinson (LAR),1,1,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0.2,26.0%,1.0,1.0,100.0%,2.0,33.3%
2021,9,Robbie Chosen (FA),1,1,2,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0.2,0.0%,,,,,
2021,9,Jalen Guyton (FA),1,1,19,11,0,8,5,0,2,1,0,0,1,0,0,0,0,1.9,0.0%,,,,,
2021,9,Marquez Valdes-Scantling (NO),1,2,19,18,0,1,0,0,2,2,0,0,1,0,0,0,0,1.9,25.7%,,,,,
2021,9,Mike Thomas (FA),1,1,16,16,0,0,0,0,1,1,0,0,1,0,0,0,0,1.6,0.0%,,,,,
2021,9,Anthony Schwartz (MIA),1,1,15,13,0,2,0,0,1,1,0,0,1,0,0,0,0,1.5,0.0%,,,,,
2021,9,Nick Westbrook-Ikhine (TEN),1,1,14,8,0,6,2,0,1,1,0,0,1,0,0,0,0,1.4,27.4%,,,,,
2021,9,Kirk Merritt (FA),1,1,13,7,0,6,5,0,3,2,1,0,1,0,0,0,0,1.3,0.0%,,,,,
2021,9,Ray-Ray McCloud III (ATL),1,1,12,2,0,10,0,0,1,1,0,0,1,0,0,0,0,-0.8,19.3%,,,,,
2021,9,Tajae Sharpe (FA),1,1,12,8,0,4,1,0,1,1,0,0,1,0,0,0,0,1.2,0.0%,,,,,
2021,9,DeVonta Smith (PHI),1,5,116,99,0,17,4,0,6,5,0,1,5,3,0,0,0,17.6,92.6%,0.0,1.0,0.0%,0.0,100.0%
2021,9,Marquise Brown (KC),1,9,116,41,0,75,23,1,12,9,0,1,5,3,0,0,0,11.6,33.2%,1.0,1.0,100.0%,3.0,25.0%
2021,9,Albert Wilson (FA),1,1,11,6,0,5,1,0,2,2,1,0,1,0,0,0,0,1.1,0.0%,,,,,
