season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %,merge_name,merge_key,season_dfs,week_dfs,player_id,player,dk_position,fd_position,team,opponent,dk_salary,fd_salary,dk_fpts,fd_fpts,merge_name_dfs
2021,REG,13,11616,keenan allen,LAC,1,Keenan Allen(LAC),2,2,1.0,0,5.5,0,0.667,0,0.0,0,1,13.1,13.1,0.432,keenan allen,keenan allen_2021_13,,,,,,,,,,,,,
2021,REG,13,11606,deandre hopkins,BAL,2,DeAndre Hopkins(BAL),1,1,1.0,0,20.0,0,0.5,0,0.0,0,1,8.0,8.0,0.167,deandre hopkins,deandre hopkins_2021_13,,,,,,,,,,,,,
2021,REG,13,19799,amon-ra st. brown,DET,3,Amon-Ra St. Brown(DET),2,2,1.0,0,9.5,0,0.5,0,0.0,0,1,7.9,7.9,0.996,amonra st brown,amonra st brown_2021_13,,,,,,,,,,,,,
2021,REG,13,19398,gabe davis,FA,4,Gabe Davis(FA),1,3,0.333,0,14.0,0,0.6,0,0.0,0,1,7.4,7.4,0.033,gabe davis,gabe davis_2021_13,,,,,,,,,,,,,
2021,REG,13,13971,tyler lockett,TEN,5,Tyler Lockett(TEN),1,1,1.0,0,12.0,0,0.25,0,0.0,0,1,7.2,7.2,0.109,tyler lockett,tyler lockett_2021_13,,,,,,,,,,,,,
2021,REG,13,12118,sammy watkins,FA,6,Sammy Watkins(FA),2,2,1.0,0,5.5,0,0.5,0,0.0,0,1,7.1,7.1,0.0,sammy watkins,sammy watkins_2021_13,,,,,,,,,,,,,
2021,REG,13,15680,jakeem grant sr.,FA,7,Jakeem Grant Sr.(FA),1,1,1.0,0,8.0,0,0.333,0,0.0,0,1,6.8,6.8,0.0,jakeem grant sr,jakeem grant sr_2021_13,,,,,,,,,,,,,
2021,REG,13,19236,justin jefferson,MIN,8,Justin Jefferson(MIN),1,2,0.5,4,3.0,0,0.4,1,1.0,0,1,6.7,6.7,0.995,justin jefferson,justin jefferson_2021_13,,,,,,,,,,,,,
2021,REG,14,16433,cooper kupp,SEA,1,Cooper Kupp(SEA),4,5,0.8,0,4.5,0,0.714,0,0.0,0,1,7.8,7.8,0.831,cooper kupp,cooper kupp_2021_14,2021,14,cooper-kupp,Cooper Kupp,WR,WR,LA,Arizona Cardinals,8800,9000,34.3,24.8,cooper kupp
2021,REG,14,19788,ja'marr chase,CIN,2,Ja'Marr Chase(CIN),1,1,1.0,0,17.0,0,1.0,0,0.0,0,1,7.7,7.7,0.996,jamarr chase,jamarr chase_2021_14,2021,14,ja-marr-chase,Ja'Marr Chase,WR,WR,CIN,San Francisco 49ers,6700,7200,25.3,22.8,jamarr chase
2021,REG,14,18345,hunter renfrow,CAR,3,Hunter Renfrow(CAR),3,4,0.75,0,5.3,0,1.0,0,0.0,0,1,7.6,7.6,0.019,hunter renfrow,hunter renfrow_2021_14,,,,,,,,,,,,,
2021,REG,14,22845,joshua palmer,BUF,4,Joshua Palmer(BUF),2,3,0.667,0,7.0,0,0.75,0,0.0,0,1,7.4,7.4,0.177,joshua palmer,joshua palmer_2021_14,,,,,,,,,,,,,
2021,REG,14,12119,mike evans,TB,5,Mike Evans(TB),1,1,1.0,0,13.0,0,0.25,0,0.0,0,1,7.3,7.3,0.976,mike evans,mike evans_2021_14,,,,,,,,,,,,,
2021,REG,14,19252,brandon aiyuk,SF,6,Brandon Aiyuk(SF),1,2,0.5,0,12.0,0,1.0,0,0.0,0,1,7.2,7.2,0.55,brandon aiyuk,brandon aiyuk_2021_14,2021,14,brandon-aiyuk,Brandon Aiyuk,WR,WR,SF,Cincinnati Bengals,5000,6400,18.6,15.6,brandon aiyuk
2021,REG,14,13894,amari cooper,FA,7,Amari Cooper(FA),2,2,1.0,0,5.0,0,0.5,0,0.0,0,1,7.0,7.0,0.091,amari cooper,amari cooper_2021_14,,,,,,,,,,,,,
2021,REG,14,19236,justin jefferson,MIN,8,Justin Jefferson(MIN),1,4,0.25,-4,14.0,0,1.0,1,1.0,0,1,7.0,7.0,0.995,justin jefferson,justin jefferson_2021_14,,,,,,,,,,,,,
2021,REG,15,19398,gabe davis,FA,1,Gabe Davis(FA),2,2,1.0,0,17.0,0,0.4,0,0.0,0,1,15.4,15.4,0.033,gabe davis,gabe davis_2021_15,,,,,,,,,,,,,
2021,REG,15,11616,keenan allen,LAC,2,Keenan Allen(LAC),3,4,0.75,0,10.0,0,0.444,0,0.0,0,1,9.0,9.0,0.432,keenan allen,keenan allen_2021_15,2021,15,keenan-allen,Keenan Allen,WR,WR,LAC,Kansas City Chiefs,6600,7500,19.8,16.8,keenan allen
2021,REG,15,17606,russell gage jr.,SF,3,Russell Gage Jr.(SF),2,2,1.0,0,12.5,0,0.4,0,0.0,0,1,8.5,8.5,0.0,russell gage jr,russell gage jr_2021_15,,,,,,,,,,,,,
2021,REG,15,17130,greg ward,FA,4,Greg Ward(FA),1,2,0.5,0,19.0,0,0.5,0,0.0,0,1,7.9,7.9,0.0,greg ward,greg ward_2021_15,2021,15,greg-ward,Greg Ward,WR,WR,PHI,Washington Football Team,3000,4700,10.8,9.8,greg ward
2021,REG,15,18634,bryan edwards,FA,5,Bryan Edwards(FA),2,2,1.0,0,6.5,0,0.4,0,0.0,0,1,7.3,7.3,0.0,bryan edwards,bryan edwards_2021_15,2021,15,bryan-edwards,Bryan Edwards,WR,WR,LV,Cleveland Browns,3800,5400,9.8,8.3,bryan edwards
2021,REG,15,18244,deebo samuel sr.,WAS,6,Deebo Samuel Sr.(WAS),0,0,0.0,12,0.0,1,0.0,2,1.0,0,1,7.2,7.2,0.839,deebo samuel sr,deebo samuel sr_2021_15,,,,,,,,,,,,,
2021,REG,15,19236,justin jefferson,MIN,7,Justin Jefferson(MIN),1,1,1.0,0,12.0,0,0.5,0,0.0,0,1,7.2,7.2,0.995,justin jefferson,justin jefferson_2021_15,2021,15,justin-jefferson,Justin Jefferson,WR,WR,MIN,Chicago Bears,7200,8600,14.7,12.7,justin jefferson
2021,REG,15,17528,marquez valdes-scantling,SEA,8,Marquez Valdes-Scantling(SEA),1,1,1.0,0,11.0,0,0.2,0,0.0,0,1,7.1,7.1,0.035,marquez valdesscantling,marquez valdesscantling_2021_15,2021,15,marquez-valdes-scantling,Marquez Valdes-Scantling,WR,WR,GB,Baltimore Ravens,4000,5500,20.8,18.3,marquez valdesscantling
2021,REG,16,17739,byron pringle,FA,1,Byron Pringle(FA),2,2,1.0,0,10.5,0,0.5,0,0.0,0,1,14.1,14.1,0.0,byron pringle,byron pringle_2021_16,2021,16,byron-pringle,Byron Pringle,WR,WR,KC,Pittsburgh Steelers,3000,5200,25.5,22.5,byron pringle
2021,REG,16,12123,davante adams,LA,2,Davante Adams(LAR),3,4,0.75,0,6.7,0,0.667,0,0.0,0,1,14.0,14.0,0.965,davante adams,davante adams_2021_16,2021,16,davante-adams,Davante Adams,WR,WR,GB,Cleveland Browns,7900,8800,36.4,28.4,davante adams
2021,REG,16,19211,tee higgins,CIN,3,Tee Higgins(CIN),2,3,0.667,0,5.5,0,0.75,0,0.0,0,1,13.1,13.1,0.983,tee higgins,tee higgins_2021_16,2021,16,tee-higgins,Tee Higgins,WR,WR,CIN,Baltimore Ravens,5000,6500,46.4,37.4,tee higgins
2021,REG,16,13894,amari cooper,FA,4,Amari Cooper(FA),3,3,1.0,0,10.3,0,0.5,0,0.0,0,1,9.1,9.1,0.091,amari cooper,amari cooper_2021_16,2021,16,amari-cooper,Amari Cooper,WR,WR,DAL,Washington Football Team,6000,6500,21.5,18.0,amari cooper
2021,REG,16,19799,amon-ra st. brown,DET,5,Amon-Ra St. Brown(DET),2,3,0.667,0,14.0,0,0.375,0,0.0,0,1,8.8,8.8,0.996,amonra st brown,amonra st brown_2021_16,2021,16,amon-ra-st-brown,Amon-Ra St. Brown,WR,WR,DET,Atlanta Falcons,3200,6500,26.0,21.5,amonra st brown
2021,REG,16,13981,stefon diggs,NE,6,Stefon Diggs(NE),3,5,0.6,0,8.7,0,0.5,0,0.0,0,1,8.6,8.6,0.846,stefon diggs,stefon diggs_2021_16,2021,16,stefon-diggs,Stefon Diggs,WR,WR,BUF,New England Patriots,7600,7500,21.5,18.0,stefon diggs
2021,REG,16,18218,a.j. brown,PHI,7,A.J. Brown(PHI),1,2,0.5,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.993,aj brown,aj brown_2021_16,2021,16,a-j-brown,A.J. Brown,WR,WR,TEN,San Francisco 49ers,6300,6800,34.5,26.0,aj brown
2021,REG,16,18615,diontae johnson,CLE,8,Diontae Johnson(CLE),1,3,0.333,0,15.0,0,0.5,0,0.0,0,1,7.5,7.5,0.078,diontae johnson,diontae johnson_2021_16,2021,16,diontae-johnson,Diontae Johnson,WR,WR,PIT,Kansas City Chiefs,6200,7400,16.1,12.1,diontae johnson
2021,REG,17,18219,dk metcalf,PIT,1,DK Metcalf(PIT),3,4,0.75,0,9.0,0,0.8,0,0.0,0,1,20.7,20.7,0.961,dk metcalf,dk metcalf_2021_17,2021,17,d-k-metcalf,D.K. Metcalf,WR,WR,SEA,San Francisco 49ers,7300,7600,5.1,3.6,dk metcalf
2021,REG,17,19891,kristian wilkerson,BUF,2,Kristian Wilkerson(BUF),2,2,1.0,0,13.0,0,0.4,0,0.0,0,1,14.6,14.6,0.01,kristian wilkerson,kristian wilkerson_2021_17,,,,,,,,,,,,,
2021,REG,17,17289,braxton berrios,HOU,3,Braxton Berrios(HOU),3,3,1.0,1,7.3,1,1.0,1,1.0,0,1,14.3,14.3,0.006,braxton berrios,braxton berrios_2021_17,2021,17,braxton-berrios,Braxton Berrios,WR,WR,NYJ,New England Patriots,3300,5100,6.6,5.1,braxton berrios
2021,REG,17,18605,antoine wesley,FA,4,Antoine Wesley(FA),2,2,1.0,0,10.0,0,0.4,0,0.0,0,1,14.0,14.0,0.0,antoine wesley,antoine wesley_2021_17,,,,,,,,,,,,,
2021,REG,17,19788,ja'marr chase,CIN,5,Ja'Marr Chase(CIN),2,2,1.0,0,11.5,0,0.667,0,0.0,0,1,8.3,8.3,0.996,jamarr chase,jamarr chase_2021_17,,,,,,,,,,,,,
2021,REG,17,17301,allen lazard,NYJ,6,Allen Lazard(NYJ),1,1,1.0,0,20.0,0,0.143,0,0.0,0,1,8.0,8.0,0.025,allen lazard,allen lazard_2021_17,2021,17,allen-lazard,Allen Lazard,WR,WR,GB,Chicago Bears,4200,5500,3.7,2.7,allen lazard
2021,REG,17,16433,cooper kupp,SEA,7,Cooper Kupp(SEA),1,1,1.0,0,18.0,0,0.333,0,0.0,0,1,7.8,7.8,0.831,cooper kupp,cooper kupp_2021_17,,,,,,,,,,,,,
2021,REG,17,18345,hunter renfrow,CAR,8,Hunter Renfrow(CAR),2,2,1.0,0,8.0,0,1.0,0,0.0,0,1,7.6,7.6,0.019,hunter renfrow,hunter renfrow_2021_17,2021,17,hunter-renfrow,Hunter Renfrow,WR,WR,LV,Denver Broncos,3900,5000,5.4,3.9,hunter renfrow
2021,REG,18,12119,mike evans,TB,1,Mike Evans(TB),2,2,1.0,0,11.5,0,0.5,0,0.0,0,1,14.3,14.3,0.976,mike evans,mike evans_2021_18,2021,18,mike-evans,Mike Evans,WR,WR,TB,Carolina Panthers,6900,7800,26.9,23.9,mike evans
2021,REG,18,18345,hunter renfrow,CAR,2,Hunter Renfrow(CAR),2,2,1.0,0,7.0,0,0.4,0,0.0,0,1,13.4,13.4,0.019,hunter renfrow,hunter renfrow_2021_18,2021,18,hunter-renfrow,Hunter Renfrow,WR,WR,LV,Los Angeles Chargers,4900,7000,16.9,14.9,hunter renfrow
2021,REG,18,19590,jauan jennings,SF,3,Jauan Jennings(SF),2,2,1.0,0,11.5,0,0.667,0,0.0,0,1,8.3,8.3,0.797,jauan jennings,jauan jennings_2021_18,,,,,,,,,,,,,
2021,REG,18,17606,russell gage jr.,SF,4,Russell Gage Jr.(SF),2,3,0.667,0,9.5,0,0.6,0,0.0,0,1,7.9,7.9,0.0,russell gage jr,russell gage jr_2021_18,,,,,,,,,,,,,
2021,REG,18,15688,robbie chosen,SF,5,Robbie Chosen(SF),1,1,1.0,0,19.0,0,0.5,0,0.0,0,1,7.9,7.9,0.0,robbie chosen,robbie chosen_2021_18,,,,,,,,,,,,,
2021,REG,18,16377,mike williams,FA,6,Mike Williams(FA),2,2,1.0,0,9.0,0,0.667,0,0.0,0,1,7.8,7.8,0.032,mike williams,mike williams_2021_18,2021,18,mike-williams,Mike Williams,WR,WR,LAC,Las Vegas Raiders,8100,6700,29.9,22.4,mike williams
2021,REG,18,18244,deebo samuel sr.,WAS,7,Deebo Samuel Sr.(WAS),0,1,0.0,16,0.0,1,0.333,2,1.0,0,1,7.6,7.6,0.839,deebo samuel sr,deebo samuel sr_2021_18,,,,,,,,,,,,,
2021,REG,18,18218,a.j. brown,PHI,8,A.J. Brown(PHI),1,1,1.0,0,14.0,0,0.25,0,0.0,0,1,7.4,7.4,0.993,aj brown,aj brown_2021_18,2021,18,a-j-brown,A.J. Brown,WR,WR,TEN,Houston Texans,6100,7400,16.8,14.8,aj brown
2022,REG,1,15528,michael thomas,FA,1,Michael Thomas(FA),2,2,1.0,0,6.0,0,1.0,0,0.0,0,1,13.2,13.2,0.007,michael thomas,michael thomas_2022_1,2022,1,michael-thomas,Michael Thomas,WR,WR,NO,Atlanta Falcons,5700,6200,22.7,20.2,michael thomas
2022,REG,1,19788,ja'marr chase,CIN,2,Ja'Marr Chase(CIN),2,6,0.333,0,9.0,0,0.6,0,0.0,0,1,7.8,7.8,0.996,jamarr chase,jamarr chase_2022_1,2022,1,ja-marr-chase,Ja'Marr Chase,WR,WR,CIN,Pittsburgh Steelers,7100,8200,31.9,23.9,jamarr chase
2022,REG,1,17307,equanimeous st. brown,SF,3,Equanimeous St. Brown(SF),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.001,equanimeous st brown,equanimeous st brown_2022_1,2022,1,equanimeous-st-brown,Equanimeous St. Brown,WR,WR,CHI,San Francisco 49ers,3000,4600,8.8,8.3,equanimeous st brown
2022,REG,1,19270,devin duvernay,CHI,4,Devin Duvernay(CHI),1,1,1.0,0,17.0,0,0.5,0,0.0,0,1,7.7,7.7,0.006,devin duvernay,devin duvernay_2022_1,2022,1,devin-duvernay,Devin Duvernay,WR,WR,BAL,New York Jets,3800,5000,21.4,19.4,devin duvernay
2022,REG,1,19278,michael pittman jr.,IND,5,Michael Pittman Jr.(IND),1,2,0.5,0,15.0,0,0.333,0,0.0,0,1,7.5,7.5,0.655,michael pittman jr,michael pittman jr_2022_1,,,,,,,,,,,,,
2022,REG,1,18587,mecole hardman jr.,GB,6,Mecole Hardman Jr.(GB),2,3,0.667,0,4.0,0,0.5,0,0.0,0,1,6.8,6.8,0.006,mecole hardman jr,mecole hardman jr_2022_1,,,,,,,,,,,,,
2022,REG,1,23101,jahan dotson,PHI,7,Jahan Dotson(PHI),1,1,1.0,0,7.0,0,0.5,0,0.0,0,1,6.7,6.7,0.031,jahan dotson,jahan dotson_2022_1,2022,1,jahan-dotson,Jahan Dotson,WR,WR,WAS,Jacksonville Jaguars,3400,4900,18.0,16.5,jahan dotson
2022,REG,1,16604,isaiah mckenzie,FA,8,Isaiah McKenzie(FA),1,1,1.0,0,7.0,0,0.5,0,0.0,0,1,6.7,6.7,0.0,isaiah mckenzie,isaiah mckenzie_2022_1,2022,1,isaiah-mckenzie,Isaiah McKenzie,WR,WR,BUF,Los Angeles Rams,4400,5100,9.9,8.9,isaiah mckenzie
2022,REG,2,13981,stefon diggs,NE,1,Stefon Diggs(NE),3,4,0.75,0,9.0,0,0.8,0,0.0,0,1,14.7,14.7,0.846,stefon diggs,stefon diggs_2022_2,2022,2,stefon-diggs,Stefon Diggs,WR,WR,BUF,Tennessee Titans,7700,8100,47.8,38.8,stefon diggs
2022,REG,2,16433,cooper kupp,SEA,2,Cooper Kupp(SEA),3,4,0.75,0,8.3,0,0.667,0,0.0,0,1,14.5,14.5,0.831,cooper kupp,cooper kupp_2022_2,2022,2,cooper-kupp,Cooper Kupp,WR,WR,LA,Atlanta Falcons,9900,9700,35.8,26.3,cooper kupp
2022,REG,2,19799,amon-ra st. brown,DET,3,Amon-Ra St. Brown(DET),2,3,0.667,0,12.0,0,0.5,0,0.0,0,1,14.4,14.4,0.996,amonra st brown,amonra st brown_2022_2,2022,2,amon-ra-st-brown,Amon-Ra St. Brown,WR,WR,DET,Washington Commanders,6500,6900,42.4,34.9,amonra st brown
2022,REG,2,23072,garrett wilson,NYJ,4,Garrett Wilson(NYJ),3,5,0.6,0,7.3,0,0.833,0,0.0,0,1,14.2,14.2,0.973,garrett wilson,garrett wilson_2022_2,2022,2,garrett-wilson,Garrett Wilson,WR,WR,NYJ,Cleveland Browns,4400,5400,33.0,26.0,garrett wilson
2022,REG,2,17268,christian kirk,HOU,5,Christian Kirk(HOU),2,2,1.0,0,7.5,0,1.0,0,0.0,0,1,13.5,13.5,0.3,christian kirk,christian kirk_2022_2,2022,2,christian-kirk,Christian Kirk,WR,WR,JAX,Indianapolis Colts,5700,6500,25.8,22.8,christian kirk
2022,REG,2,19790,jaylen waddle,MIA,6,Jaylen Waddle(MIA),2,4,0.5,0,6.5,0,0.571,0,0.0,0,1,13.3,13.3,0.901,jaylen waddle,jaylen waddle_2022_2,2022,2,jaylen-waddle,Jaylen Waddle,WR,WR,MIA,Baltimore Ravens,6400,7200,43.1,34.6,jaylen waddle
2022,REG,2,17265,dj moore,CHI,7,DJ Moore(CHI),1,1,1.0,0,16.0,0,0.333,0,0.0,0,1,7.6,7.6,0.939,dj moore,dj moore_2022_2,2022,2,d-j-moore,D.J. Moore,WR,WR,CAR,New York Giants,5700,6200,13.3,11.8,dj moore
2022,REG,2,16439,josh reynolds,NYJ,8,Josh Reynolds(NYJ),2,2,1.0,0,7.5,0,0.333,0,0.0,0,1,7.5,7.5,0.026,josh reynolds,josh reynolds_2022_2,2022,2,josh-reynolds,Josh Reynolds,WR,WR,DET,Washington Commanders,3700,4900,12.8,11.3,josh reynolds
2022,REG,3,16433,cooper kupp,SEA,1,Cooper Kupp(SEA),1,1,1.0,20,10.0,1,0.2,1,1.0,0,1,9.0,9.0,0.831,cooper kupp,cooper kupp_2022_3,2022,3,cooper-kupp,Cooper Kupp,WR,WR,LA,Arizona Cardinals,9900,9800,16.4,14.4,cooper kupp
2022,REG,3,18219,dk metcalf,PIT,2,DK Metcalf(PIT),1,5,0.2,0,18.0,0,0.833,0,0.0,0,1,7.8,7.8,0.961,dk metcalf,dk metcalf_2022_3,2022,3,d-k-metcalf,DK Metcalf,WR,WR,SEA,Atlanta Falcons,6100,6700,17.4,14.9,dk metcalf
2022,REG,3,11215,marvin jones jr.,FA,3,Marvin Jones Jr.(FA),2,3,0.667,0,8.5,0,0.375,0,0.0,0,1,7.7,7.7,0.0,marvin jones jr,marvin jones jr_2022_3,,,,,,,,,,,,,
2022,REG,3,13429,adam thielen,CAR,4,Adam Thielen(CAR),2,2,1.0,0,8.0,0,0.5,0,0.0,0,1,7.6,7.6,0.364,adam thielen,adam thielen_2022_3,2022,3,adam-thielen,Adam Thielen,WR,WR,MIN,Detroit Lions,5900,6000,18.1,15.1,adam thielen
2022,REG,3,16431,zay jones,ARI,5,Zay Jones(ARI),3,3,1.0,0,5.3,0,0.375,1,1.0,0,1,7.6,7.6,0.01,zay jones,zay jones_2022_3,2022,3,zay-jones,Zay Jones,WR,WR,JAX,Los Angeles Chargers,4000,5400,24.5,19.5,zay jones
2022,REG,3,16377,mike williams,FA,6,Mike Williams(FA),1,2,0.5,0,15.0,0,0.667,0,0.0,0,1,7.5,7.5,0.032,mike williams,mike williams_2022_3,2022,3,mike-williams,Mike Williams,WR,WR,LAC,Jacksonville Jaguars,6700,7000,8.5,8.0,mike williams
2022,REG,3,23163,drake london,ATL,7,Drake London(ATL),1,1,1.0,0,14.0,0,1.0,0,0.0,0,1,7.4,7.4,0.99,drake london,drake london_2022_3,2022,3,drake-london,Drake London,WR,WR,ATL,Seattle Seahawks,5800,6000,14.4,12.9,drake london
2022,REG,3,16489,mack hollins,NE,8,Mack Hollins(NE),2,5,0.4,0,7.0,0,0.417,0,0.0,0,1,7.4,7.4,0.017,mack hollins,mack hollins_2022_3,2022,3,mack-hollins,Mack Hollins,WR,WR,LV,Tennessee Titans,3300,5300,32.96,25.96,mack hollins
2022,REG,4,12119,mike evans,TB,1,Mike Evans(TB),2,3,0.667,0,7.0,0,0.75,0,0.0,0,1,13.4,13.4,0.976,mike evans,mike evans_2022_4,2022,4,mike-evans,Mike Evans,WR,WR,TB,Kansas City Chiefs,6700,7500,33.3,26.3,mike evans
2022,REG,4,16666,jamal agnew,ATL,2,Jamal Agnew(ATL),2,2,1.0,0,6.0,0,0.667,0,0.0,0,1,13.2,13.2,0.0,jamal agnew,jamal agnew_2022_4,2022,4,jamal-agnew,Jamal Agnew,WR,WR,JAX,Philadelphia Eagles,3000,4700,21.0,19.0,jamal agnew
2022,REG,4,19201,jerry jeudy,CLE,3,Jerry Jeudy(CLE),2,2,1.0,0,10.0,0,0.5,0,0.0,0,1,8.0,8.0,0.875,jerry jeudy,jerry jeudy_2022_4,2022,4,jerry-jeudy,Jerry Jeudy,WR,WR,DEN,Las Vegas Raiders,5500,6500,15.3,13.3,jerry jeudy
2022,REG,4,12122,brandin cooks,NO,4,Brandin Cooks(NO),1,1,1.0,0,18.0,0,1.0,0,0.0,0,1,7.8,7.8,0.048,brandin cooks,brandin cooks_2022_4,2022,4,brandin-cooks,Brandin Cooks,WR,WR,HOU,Los Angeles Chargers,5800,6400,18.7,15.2,brandin cooks
2022,REG,4,23886,christian watson,GB,5,Christian Watson(GB),0,0,0.0,15,0.0,1,0.0,1,1.0,0,1,7.5,7.5,0.077,christian watson,christian watson_2022_4,2022,4,christian-watson,Christian Watson,WR,WR,GB,New England Patriots,3700,5300,9.3,8.8,christian watson
2022,REG,4,17253,courtland sutton,DEN,6,Courtland Sutton(DEN),2,2,1.0,0,7.0,0,0.5,0,0.0,0,1,7.4,7.4,0.928,courtland sutton,courtland sutton_2022_4,2022,4,courtland-sutton,Courtland Sutton,WR,WR,DEN,Las Vegas Raiders,6400,6800,16.2,13.7,courtland sutton
2022,REG,4,23794,romeo doubs,GB,7,Romeo Doubs(GB),1,1,1.0,0,13.0,0,1.0,0,0.0,0,1,7.3,7.3,0.178,romeo doubs,romeo doubs_2022_4,2022,4,romeo-doubs,Romeo Doubs,WR,WR,GB,New England Patriots,4500,5900,14.7,11.2,romeo doubs
2022,REG,4,23101,jahan dotson,PHI,8,Jahan Dotson(PHI),1,1,1.0,0,10.0,0,0.25,0,0.0,0,1,7.0,7.0,0.031,jahan dotson,jahan dotson_2022_4,2022,4,jahan-dotson,Jahan Dotson,WR,WR,WAS,Dallas Cowboys,4300,5700,13.3,11.8,jahan dotson
2022,REG,5,18864,olamide zaccheaus,CHI,1,Olamide Zaccheaus(CHI),1,1,1.0,0,19.0,0,1.0,0,0.0,0,1,7.9,7.9,0.011,olamide zaccheaus,olamide zaccheaus_2022_5,2022,5,olamide-zaccheaus,Olamide Zaccheaus,WR,WR,ATL,Tampa Bay Buccaneers,4000,5300,11.9,10.9,olamide zaccheaus
2022,REG,5,20111,chris olave,NO,2,Chris Olave(NO),1,1,1.0,0,16.0,0,1.0,0,0.0,0,1,7.6,7.6,0.852,chris olave,chris olave_2022_5,2022,5,chris-olave,Chris Olave,WR,WR,NO,Seattle Seahawks,5700,6900,15.4,13.4,chris olave
2022,REG,5,17289,braxton berrios,HOU,3,Braxton Berrios(HOU),0,0,0.0,15,0.0,1,0.0,1,1.0,0,1,7.5,7.5,0.006,braxton berrios,braxton berrios_2022_5,2022,5,braxton-berrios,Braxton Berrios,WR,WR,NYJ,Miami Dolphins,3400,4600,8.4,7.9,braxton berrios
2022,REG,5,13981,stefon diggs,NE,4,Stefon Diggs(NE),1,3,0.333,0,15.0,0,0.75,0,0.0,0,1,7.5,7.5,0.846,stefon diggs,stefon diggs_2022_5,2022,5,stefon-diggs,Stefon Diggs,WR,WR,BUF,Pittsburgh Steelers,8400,8600,27.2,20.2,stefon diggs
2022,REG,5,13894,amari cooper,FA,5,Amari Cooper(FA),1,3,0.333,0,11.0,0,0.75,0,0.0,0,1,7.1,7.1,0.091,amari cooper,amari cooper_2022_5,2022,5,amari-cooper,Amari Cooper,WR,WR,CLE,Los Angeles Chargers,6000,7000,20.6,17.1,amari cooper
2022,REG,5,24214,velus jones jr.,NO,6,Velus Jones Jr.(NO),1,1,1.0,0,9.0,0,0.5,0,0.0,0,1,6.9,6.9,0.0,velus jones jr,velus jones jr_2022_5,,,,,,,,,,,,,
2022,REG,5,17301,allen lazard,NYJ,7,Allen Lazard(NYJ),1,2,0.5,0,4.0,0,0.333,0,0.0,0,1,6.4,6.4,0.025,allen lazard,allen lazard_2022_5,2022,5,allen-lazard,Allen Lazard,WR,WR,GB,New York Giants,6200,6400,13.5,11.5,allen lazard
2022,REG,5,18244,deebo samuel sr.,WAS,8,Deebo Samuel Sr.(WAS),1,3,0.333,0,4.0,0,1.0,0,0.0,0,1,6.4,6.4,0.839,deebo samuel sr,deebo samuel sr_2022_5,,,,,,,,,,,,,
2022,REG,6,19252,brandon aiyuk,SF,1,Brandon Aiyuk(SF),2,2,1.0,0,13.0,0,0.667,0,0.0,0,1,14.6,14.6,0.55,brandon aiyuk,brandon aiyuk_2022_6,2022,6,brandon-aiyuk,Brandon Aiyuk,WR,WR,SF,Atlanta Falcons,5400,5800,28.3,24.3,brandon aiyuk
2022,REG,6,22913,tyquan thornton,KC,2,Tyquan Thornton(KC),1,2,0.5,18,2.0,1,1.0,2,1.0,0,1,14.0,14.0,0.011,tyquan thornton,tyquan thornton_2022_6,2022,6,tyquan-thornton,Tyquan Thornton,WR,WR,NE,Cleveland Browns,3000,4800,21.3,19.3,tyquan thornton
2022,REG,6,19788,ja'marr chase,CIN,3,Ja'Marr Chase(CIN),2,2,1.0,0,11.5,0,0.667,0,0.0,0,1,8.3,8.3,0.996,jamarr chase,jamarr chase_2022_6,2022,6,ja-marr-chase,Ja'Marr Chase,WR,WR,CIN,New Orleans Saints,7700,8100,35.2,28.7,jamarr chase
2022,REG,6,18218,a.j. brown,PHI,4,A.J. Brown(PHI),2,2,1.0,0,11.5,0,0.5,0,0.0,0,1,8.3,8.3,0.993,aj brown,aj brown_2022_6,2022,6,a-j-brown,A.J. Brown,WR,WR,PHI,Dallas Cowboys,7300,7800,17.7,15.2,aj brown
2022,REG,6,17289,braxton berrios,HOU,5,Braxton Berrios(HOU),0,0,0.0,20,0.0,1,0.0,1,1.0,0,1,8.0,8.0,0.006,braxton berrios,braxton berrios_2022_6,2022,6,braxton-berrios,Braxton Berrios,WR,WR,NYJ,Green Bay Packers,3600,4900,9.6,9.1,braxton berrios
2022,REG,6,17261,tre'quan smith,FA,6,Tre'Quan Smith(FA),1,1,1.0,0,18.0,0,0.5,0,0.0,0,1,7.8,7.8,0.0,trequan smith,trequan smith_2022_6,2022,6,tre-quan-smith,Tre'Quan Smith,WR,WR,NO,Cincinnati Bengals,3700,5300,13.3,11.8,trequan smith
2022,REG,6,13981,stefon diggs,NE,7,Stefon Diggs(NE),1,1,1.0,0,17.0,0,0.333,0,0.0,0,1,7.7,7.7,0.846,stefon diggs,stefon diggs_2022_6,2022,6,stefon-diggs,Stefon Diggs,WR,WR,BUF,Kansas City Chiefs,8400,8900,33.8,25.8,stefon diggs
