season,season_type,week,fantasypros_id,player_name,team_abbr,Rank,Player,REC,TGT,REC PCT,YDS,Y/R,TD,TGT PCT,ATT,PCT,FL,G,FPTS,FPTS/G,ROST %
2020,REG,13,12123,Davante Adams,LA,2,Davante Adams(LAR),3,4,75.0%,0,4.0,0,100.0%,0,0%,0,1,13.2,13.2,96.5%
2020,REG,13,13976,Jamison Crowder,FA,3,Jamison Crowder(FA),2,3,66.7%,0,4.5,0,75.0%,0,0%,0,1,12.9,12.9,1.0%
2020,REG,13,12128,Jarvis Landry,FA,4,Jarvis Landry(FA),5,6,83.3%,0,5.4,0,66.7%,0,0%,0,1,8.7,8.7,7.1%
2020,REG,13,15586,Rashard Higgins,FA,5,Rashard Higgins(FA),2,2,100.0%,0,12.0,0,22.2%,0,0%,0,1,8.4,8.4,0.0%
2020,REG,13,18226,Marquise Brown,KC,6,Marquise Brown(KC),1,2,50.0%,0,20.0,0,66.7%,0,0%,0,1,8.0,8.0,34.8%
2020,REG,13,19236,Justin Jefferson,MIN,7,Justin Jefferson(MIN),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,99.5%
2020,REG,13,16385,Corey Davis,FA,8,Corey Davis(FA),1,1,100.0%,0,17.0,0,20.0%,0,0%,0,1,7.7,7.7,0.0%
2020,REG,14,19729,Freddie Swain,FA,1,Freddie Swain(FA),2,2,100.0%,0,11.0,0,40.0%,0,0%,0,1,8.2,8.2,0.0%
2020,REG,14,12126,Allen Robinson II,FA,2,Allen Robinson II(FA),2,3,66.7%,0,9.5,0,75.0%,0,0.0%,0,1,7.9,7.9,1.4%
2020,REG,14,13981,Stefon Diggs,NE,3,Stefon Diggs(NE),1,2,50.0%,0,19.0,0,40.0%,0,0%,0,1,7.9,7.9,84.6%
2020,REG,14,17254,James Washington,FA,4,James Washington(FA),1,1,100.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,0.0%
2020,REG,14,19810,Darnell Mooney,ATL,5,Darnell Mooney(ATL),1,1,100.0%,5,12.0,0,25.0%,1,100.0%,0,1,7.7,7.7,57.9%
2020,REG,14,9857,A.J. Green,FA,6,A.J. Green(FA),2,3,66.7%,0,7.5,0,50.0%,0,0.0%,0,1,7.5,7.5,0.7%
2020,REG,14,11199,Alshon Jeffery,FA,7,Alshon Jeffery(FA),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,0.0%
2020,REG,14,17528,Marquez Valdes-Scantling,SEA,8,Marquez Valdes-Scantling(SEA),1,1,100.0%,0,14.0,0,50.0%,0,0%,0,1,7.4,7.4,3.5%
2020,REG,15,16972,Zach Pascal,NYG,1,Zach Pascal(NYG),2,2,100.0%,0,8.0,0,66.7%,0,0%,0,1,13.6,13.6,0.0%
2020,REG,15,17130,Greg Ward,FA,2,Greg Ward(FA),2,2,100.0%,0,4.5,0,50.0%,0,0%,0,1,12.9,12.9,0.0%
2020,REG,15,18590,Lil'Jordan Humphrey,NYG,3,Lil'Jordan Humphrey(NYG),1,1,100.0%,0,17.0,0,100.0%,0,0%,0,1,7.7,7.7,0.7%
2020,REG,15,11610,Robert Woods,PIT,4,Robert Woods(PIT),1,1,100.0%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,0.8%
2020,REG,15,9383,Larry Fitzgerald,FA,5,Larry Fitzgerald(FA),1,1,100.0%,0,14.0,0,20.0%,0,0%,0,1,7.4,7.4,0.8%
2020,REG,15,14151,Chris Conley,FA,6,Chris Conley(FA),1,1,100.0%,0,13.0,0,33.3%,0,0%,0,1,7.3,7.3,0.0%
2020,REG,15,17258,Calvin Ridley,TEN,7,Calvin Ridley(TEN),1,1,100.0%,0,12.0,0,25.0%,0,0%,0,1,7.2,7.2,88.6%
2020,REG,15,9681,Dez Bryant,FA,8,Dez Bryant(FA),1,1,100.0%,0,11.0,0,50.0%,0,0%,0,1,7.1,7.1,2.6%
2020,REG,16,12123,Davante Adams,LA,1,Davante Adams(LAR),3,3,100.0%,0,6.7,0,60.0%,0,0%,0,1,20.0,20.0,96.5%
2020,REG,16,13981,Stefon Diggs,NE,2,Stefon Diggs(NE),2,2,100.0%,0,13.0,0,50.0%,0,0%,0,1,14.6,14.6,84.6%
2020,REG,16,19211,Tee Higgins,CIN,3,Tee Higgins(CIN),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,98.3%
2020,REG,16,17292,DJ Chark Jr.,ATL,4,DJ Chark Jr.(ATL),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,0.7%
2020,REG,16,19202,CeeDee Lamb,DAL,5,CeeDee Lamb(DAL),0,0,0%,19,0,1,0.0%,1,100.0%,0,1,7.9,7.9,99.4%
2020,REG,16,15688,Robbie Chosen,SF,6,Robbie Chosen(SF),1,1,100.0%,0,14.0,0,50.0%,0,0.0%,0,1,7.4,7.4,0.0%
2020,REG,16,9808,Antonio Brown,FA,7,Antonio Brown(FA),1,1,100.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,1.0%
2020,REG,16,18226,Marquise Brown,KC,8,Marquise Brown(KC),2,2,100.0%,0,5.0,0,50.0%,0,0%,0,1,7.0,7.0,34.8%
2020,REG,17,18226,Marquise Brown,KC,1,Marquise Brown(KC),3,3,100.0%,0,9.7,0,75.0%,0,0%,0,1,14.9,14.9,34.8%
2020,REG,17,16604,Isaiah McKenzie,FA,2,Isaiah McKenzie(FA),2,3,66.7%,0,10.5,0,75.0%,0,0%,0,1,14.1,14.1,0.0%
2020,REG,17,19221,Laviska Shenault Jr.,BUF,3,Laviska Shenault Jr.(BUF),2,2,100.0%,0,8.5,0,100.0%,0,0%,0,1,13.7,13.7,0.1%
2020,REG,17,13971,Tyler Lockett,TEN,4,Tyler Lockett(TEN),3,4,75.0%,0,5.7,0,57.1%,0,0%,0,1,13.7,13.7,10.9%
2020,REG,17,12122,Brandin Cooks,NO,5,Brandin Cooks(NO),3,4,75.0%,0,12.0,0,57.1%,0,0%,0,1,9.6,9.6,4.8%
2020,REG,17,17606,Russell Gage Jr.,SF,6,Russell Gage Jr.(SF),1,1,100.0%,11,19.0,0,25.0%,1,50.0%,0,1,9.0,9.0,0.0%
2020,REG,17,19396,Quintez Cephus,HOU,7,Quintez Cephus(HOU),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,0.0%
2020,REG,17,12123,Davante Adams,LA,8,Davante Adams(LAR),2,2,100.0%,0,7.5,0,66.7%,0,0.0%,0,1,7.5,7.5,96.5%
2021,REG,1,11606,DeAndre Hopkins,BAL,1,DeAndre Hopkins(BAL),2,2,100.0%,0,11.0,0,40.0%,0,0%,0,1,14.2,14.2,16.7%
2021,REG,1,16972,Zach Pascal,NYG,2,Zach Pascal(NYG),2,2,100.0%,0,10.5,0,100.0%,0,0%,0,1,14.1,14.1,0.0%
2021,REG,1,16385,Corey Davis,FA,3,Corey Davis(FA),2,2,100.0%,0,10.0,0,100.0%,0,0%,0,1,8.0,8.0,0.0%
2021,REG,1,16556,Tim Patrick,DET,4,Tim Patrick(DET),2,2,100.0%,0,9.0,0,66.7%,0,0%,0,1,7.8,7.8,1.8%
2021,REG,1,19222,DeVonta Smith,PHI,5,DeVonta Smith(PHI),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,93.6%
2021,REG,1,19211,Tee Higgins,CIN,6,Tee Higgins(CIN),2,2,100.0%,0,8.0,0,100.0%,0,0%,0,1,7.6,7.6,98.3%
2021,REG,1,18219,DK Metcalf,PIT,7,DK Metcalf(PIT),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,96.1%
2021,REG,1,13894,Amari Cooper,FA,8,Amari Cooper(FA),3,3,100.0%,0,4.3,0,50.0%,0,0%,0,1,7.3,7.3,9.1%
2021,REG,2,16433,Cooper Kupp,SEA,1,Cooper Kupp(SEA),2,2,100.0%,-5,13.0,0,66.7%,1,100.0%,0,1,14.1,14.1,83.1%
2021,REG,2,12119,Mike Evans,TB,2,Mike Evans(TB),2,4,50.0%,0,2.0,0,80.0%,0,0%,0,1,12.4,12.4,97.6%
2021,REG,2,17232,Brandon Zylstra,FA,3,Brandon Zylstra(FA),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,0.0%
2021,REG,2,11606,DeAndre Hopkins,BAL,4,DeAndre Hopkins(BAL),1,1,100.0%,0,15.0,0,14.3%,0,0%,0,1,7.5,7.5,16.7%
2021,REG,2,19236,Justin Jefferson,MIN,5,Justin Jefferson(MIN),1,1,100.0%,0,14.0,0,50.0%,0,0%,0,1,7.4,7.4,99.5%
2021,REG,2,16377,Mike Williams,FA,6,Mike Williams(FA),1,3,33.3%,0,12.0,0,60.0%,0,0%,0,1,7.2,7.2,3.2%
2021,REG,2,16556,Tim Patrick,DET,7,Tim Patrick(DET),1,1,100.0%,0,12.0,0,100.0%,0,0%,0,1,7.2,7.2,1.8%
2021,REG,2,16406,Chris Godwin,TB,8,Chris Godwin(TB),1,1,100.0%,0,12.0,0,20.0%,0,0%,0,1,7.2,7.2,83.2%
2021,REG,3,16377,Mike Williams,FA,1,Mike Williams(FA),3,3,100.0%,0,13.3,0,42.9%,0,0%,0,1,16.0,16.0,3.2%
2021,REG,3,16433,Cooper Kupp,SEA,2,Cooper Kupp(SEA),3,3,100.0%,0,5.0,0,75.0%,0,0.0%,0,1,13.5,13.5,83.1%
2021,REG,3,19270,Devin Duvernay,CHI,3,Devin Duvernay(CHI),1,1,100.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,0.6%
2021,REG,3,18587,Mecole Hardman Jr.,GB,4,Mecole Hardman Jr.(GB),2,2,100.0%,0,9.0,0,100.0%,0,0%,0,1,7.8,7.8,0.6%
2021,REG,3,13429,Adam Thielen,CAR,5,Adam Thielen(CAR),2,2,100.0%,0,8.5,0,40.0%,0,0%,0,1,7.7,7.7,36.4%
2021,REG,3,15547,Tyler Boyd,FA,6,Tyler Boyd(FA),1,1,100.0%,0,17.0,0,50.0%,0,0%,0,1,7.7,7.7,0.7%
2021,REG,3,12123,Davante Adams,LA,7,Davante Adams(LAR),2,3,66.7%,0,7.5,0,60.0%,0,0%,0,1,7.5,7.5,96.5%
2021,REG,3,17130,Greg Ward,FA,8,Greg Ward(FA),1,1,100.0%,0,15.0,0,100.0%,0,0%,0,1,7.5,7.5,0.0%
2021,REG,4,17265,DJ Moore,CHI,1,DJ Moore(CHI),3,3,100.0%,0,7.7,0,75.0%,0,0%,0,1,14.3,14.3,93.9%
2021,REG,4,15802,Tyreek Hill,MIA,2,Tyreek Hill(MIA),2,2,100.0%,0,9.0,0,66.7%,0,0%,0,1,13.8,13.8,98.3%
2021,REG,4,13976,Jamison Crowder,FA,3,Jamison Crowder(FA),4,5,80.0%,0,5.5,0,100.0%,0,0.0%,0,1,8.2,8.2,1.0%
2021,REG,4,18466,Terry McLaurin,WAS,4,Terry McLaurin(WAS),1,2,50.0%,0,17.0,0,66.7%,0,0%,0,1,7.7,7.7,96.8%
2021,REG,4,17130,Greg Ward,FA,5,Greg Ward(FA),1,2,50.0%,0,15.0,0,66.7%,0,0%,0,1,7.5,7.5,0.0%
2021,REG,4,11610,Robert Woods,PIT,6,Robert Woods(PIT),1,2,50.0%,0,14.0,0,40.0%,0,0%,0,1,7.4,7.4,0.8%
2021,REG,4,19483,Van Jefferson,TEN,7,Van Jefferson(TEN),1,1,100.0%,0,14.0,0,20.0%,0,0%,0,1,7.4,7.4,1.1%
2021,REG,4,19729,Freddie Swain,FA,8,Freddie Swain(FA),1,1,100.0%,0,13.0,0,33.3%,0,0%,0,1,7.3,7.3,0.0%
2021,REG,5,18219,DK Metcalf,PIT,1,DK Metcalf(PIT),1,1,100.0%,0,19.0,0,33.3%,0,0%,0,1,7.9,7.9,96.1%
2021,REG,5,18627,Chase Claypool,FA,2,Chase Claypool(FA),1,1,100.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,1.1%
2021,REG,5,18244,Deebo Samuel Sr.,WAS,3,Deebo Samuel Sr.(WAS),0,1,0.0%,13,0,1,100.0%,1,100.0%,0,1,7.3,7.3,83.9%
2021,REG,5,18226,Marquise Brown,KC,4,Marquise Brown(KC),2,3,66.7%,0,6.0,0,75.0%,0,0%,0,1,7.2,7.2,34.8%
2021,REG,5,19505,Marquez Callaway,LV,5,Marquez Callaway(LV),1,1,100.0%,0,12.0,0,100.0%,0,0%,0,1,7.2,7.2,0.0%
2021,REG,5,11606,DeAndre Hopkins,BAL,6,DeAndre Hopkins(BAL),1,2,50.0%,0,9.0,0,40.0%,0,0%,0,1,6.9,6.9,16.7%
2021,REG,5,9707,Emmanuel Sanders,FA,7,Emmanuel Sanders(FA),1,2,50.0%,0,8.0,0,66.7%,0,0%,0,1,6.8,6.8,0.0%
2021,REG,5,15586,Rashard Higgins,FA,8,Rashard Higgins(FA),1,1,100.0%,0,7.0,0,50.0%,0,0%,0,1,6.7,6.7,0.0%
2021,REG,6,11606,DeAndre Hopkins,BAL,1,DeAndre Hopkins(BAL),2,3,66.7%,0,11.0,0,60.0%,0,0.0%,0,1,14.2,14.2,16.7%
2021,REG,6,16433,Cooper Kupp,SEA,2,Cooper Kupp(SEA),2,2,100.0%,0,8.0,0,66.7%,0,0%,0,1,13.6,13.6,83.1%
2021,REG,6,19790,Jaylen Waddle,MIA,3,Jaylen Waddle(MIA),2,2,100.0%,0,4.0,0,100.0%,0,0%,0,1,12.8,12.8,90.1%
2021,REG,6,13981,Stefon Diggs,NE,4,Stefon Diggs(NE),3,4,75.0%,0,9.0,0,57.1%,0,0%,0,1,8.7,8.7,84.6%
2021,REG,6,9857,A.J. Green,FA,5,A.J. Green(FA),2,2,100.0%,0,11.0,0,40.0%,0,0.0%,0,1,8.2,8.2,0.7%
2021,REG,6,17253,Courtland Sutton,DEN,6,Courtland Sutton(DEN),3,4,75.0%,0,7.3,0,100.0%,0,0%,0,1,8.2,8.2,92.8%
2021,REG,6,11610,Robert Woods,PIT,7,Robert Woods(PIT),1,1,100.0%,0,15.0,0,33.3%,0,0%,0,1,7.5,7.5,0.8%
2021,REG,6,15802,Tyreek Hill,MIA,8,Tyreek Hill(MIA),2,3,66.7%,0,7.5,0,75.0%,0,0%,0,1,7.5,7.5,98.3%
2021,REG,7,12119,Mike Evans,TB,1,Mike Evans(TB),4,5,80.0%,0,4.8,0,71.4%,0,0%,0,1,19.9,19.9,97.6%
2021,REG,7,16433,Cooper Kupp,SEA,2,Cooper Kupp(SEA),2,3,66.7%,0,3.5,0,42.9%,0,0%,0,1,12.7,12.7,83.1%
2021,REG,7,12123,Davante Adams,LA,3,Davante Adams(LAR),2,3,66.7%,0,11.0,0,50.0%,0,0%,0,1,8.2,8.2,96.5%
2021,REG,7,20114,Elijah Moore,BUF,4,Elijah Moore(BUF),0,0,0%,19,0,1,0.0%,1,100.0%,0,1,7.9,7.9,3.2%
2021,REG,7,19219,Jalen Reagor,LAC,5,Jalen Reagor(LAC),1,1,100.0%,0,17.0,0,50.0%,0,0%,0,1,7.7,7.7,0.0%
2021,REG,7,18244,Deebo Samuel Sr.,WAS,6,Deebo Samuel Sr.(WAS),2,3,66.7%,0,7.0,0,100.0%,0,0%,0,1,7.4,7.4,83.9%
2021,REG,7,17258,Calvin Ridley,TEN,7,Calvin Ridley(TEN),2,3,66.7%,0,5.5,0,100.0%,0,0%,0,1,7.1,7.1,88.6%
2021,REG,7,19483,Van Jefferson,TEN,8,Van Jefferson(TEN),1,2,50.0%,0,11.0,0,28.6%,0,0%,0,1,7.1,7.1,1.1%
2021,REG,8,18219,DK Metcalf,PIT,1,DK Metcalf(PIT),3,3,100.0%,0,8.3,0,100.0%,0,0%,0,1,14.5,14.5,96.1%
2021,REG,8,11610,Robert Woods,PIT,2,Robert Woods(PIT),2,5,40.0%,16,3.5,1,45.5%,1,100.0%,0,1,14.3,14.3,0.8%
2021,REG,8,19278,Michael Pittman Jr.,IND,3,Michael Pittman Jr.(IND),2,3,66.7%,0,4.5,0,100.0%,0,0%,0,1,12.9,12.9,65.5%
2021,REG,8,9902,Randall Cobb,FA,4,Randall Cobb(FA),2,4,50.0%,0,4.0,0,44.4%,0,0%,0,1,12.8,12.8,1.1%
2021,REG,8,16433,Cooper Kupp,SEA,5,Cooper Kupp(SEA),3,5,60.0%,0,11.3,0,45.5%,0,0.0%,0,1,9.4,9.4,83.1%
2021,REG,8,13429,Adam Thielen,CAR,6,Adam Thielen(CAR),2,2,100.0%,0,13.0,0,100.0%,0,0%,0,1,8.6,8.6,36.4%
2021,REG,8,14103,DeAndre Carter,CLE,7,DeAndre Carter(CLE),1,1,100.0%,0,20.0,0,33.3%,0,0%,0,1,8.0,8.0,0.0%
2021,REG,8,13981,Stefon Diggs,NE,8,Stefon Diggs(NE),1,1,100.0%,0,19.0,0,25.0%,0,0%,0,1,7.9,7.9,84.6%
2021,REG,9,20114,Elijah Moore,BUF,1,Elijah Moore(BUF),2,2,100.0%,0,19.0,0,33.3%,0,0%,0,1,15.8,15.8,3.2%
2021,REG,9,19810,Darnell Mooney,ATL,2,Darnell Mooney(ATL),1,1,100.0%,15,16.0,1,100.0%,1,100.0%,0,1,15.1,15.1,57.9%
2021,REG,9,18168,Malik Turner,SF,3,Malik Turner(SF),3,4,75.0%,0,6.7,0,80.0%,0,0%,0,1,14.0,14.0,0.0%
2021,REG,9,18864,Olamide Zaccheaus,CHI,4,Olamide Zaccheaus(CHI),2,2,100.0%,0,4.5,0,66.7%,0,0%,0,1,12.9,12.9,1.1%
2021,REG,9,17301,Allen Lazard,NYJ,5,Allen Lazard(NYJ),1,1,100.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,2.5%
2021,REG,9,19252,Brandon Aiyuk,SF,6,Brandon Aiyuk(SF),1,1,100.0%,0,11.0,0,33.3%,0,0%,0,1,7.1,7.1,55.0%
2021,REG,9,19278,Michael Pittman Jr.,IND,7,Michael Pittman Jr.(IND),1,1,100.0%,0,11.0,0,100.0%,0,0%,0,1,7.1,7.1,65.5%
2021,REG,9,11611,Kenny Stills,FA,8,Kenny Stills(FA),1,2,50.0%,0,8.0,0,33.3%,0,0%,0,1,6.8,6.8,0.0%
2021,REG,10,15802,Tyreek Hill,MIA,1,Tyreek Hill(MIA),4,4,100.0%,2,6.8,0,100.0%,1,50.0%,0,1,14.9,14.9,98.3%
2021,REG,10,19202,CeeDee Lamb,DAL,2,CeeDee Lamb(DAL),2,3,66.7%,0,11.0,0,100.0%,0,0%,0,1,14.2,14.2,99.4%
2021,REG,10,14103,DeAndre Carter,CLE,3,DeAndre Carter(CLE),1,2,50.0%,0,20.0,0,50.0%,0,0%,0,1,8.0,8.0,0.0%
2021,REG,10,16604,Isaiah McKenzie,FA,4,Isaiah McKenzie(FA),0,0,0%,17,0,1,0.0%,2,100.0%,0,1,7.7,7.7,0.0%
2021,REG,10,20114,Elijah Moore,BUF,5,Elijah Moore(BUF),1,2,50.0%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,3.2%
2021,REG,10,19505,Marquez Callaway,LV,6,Marquez Callaway(LV),1,1,100.0%,0,15.0,0,25.0%,0,0.0%,0,1,7.5,7.5,0.0%
2021,REG,10,13981,Stefon Diggs,NE,7,Stefon Diggs(NE),1,4,25.0%,0,12.0,0,100.0%,0,0.0%,0,1,7.2,7.2,84.6%
2021,REG,10,18598,Jakobi Meyers,LV,8,Jakobi Meyers(LV),1,1,100.0%,0,11.0,0,50.0%,0,0.0%,0,1,7.1,7.1,82.7%
2021,REG,11,12123,Davante Adams,LA,1,Davante Adams(LAR),2,2,100.0%,0,14.0,0,40.0%,0,0%,0,1,14.8,14.8,96.5%
2021,REG,11,13981,Stefon Diggs,NE,2,Stefon Diggs(NE),2,2,100.0%,0,7.5,0,66.7%,0,0%,0,1,13.5,13.5,84.6%
2021,REG,11,13969,Nelson Agholor,FA,3,Nelson Agholor(FA),1,1,100.0%,0,19.0,0,100.0%,0,0%,0,1,7.9,7.9,1.0%
2021,REG,11,18615,Diontae Johnson,CLE,4,Diontae Johnson(CLE),2,4,50.0%,0,9.5,0,66.7%,0,0.0%,0,1,7.9,7.9,7.8%
2021,REG,11,12128,Jarvis Landry,FA,5,Jarvis Landry(FA),1,1,100.0%,16,3.0,1,100.0%,1,100.0%,0,1,7.9,7.9,7.1%
2021,REG,11,20112,Dez Fitzpatrick,LAC,6,Dez Fitzpatrick(LAC),1,1,100.0%,0,18.0,0,33.3%,0,0%,0,1,7.8,7.8,0.0%
2021,REG,11,19790,Jaylen Waddle,MIA,7,Jaylen Waddle(MIA),2,2,100.0%,1,6.5,1,33.3%,1,100.0%,0,1,7.4,7.4,90.1%
2021,REG,11,16406,Chris Godwin,TB,8,Chris Godwin(TB),1,1,100.0%,0,13.0,0,20.0%,0,0%,0,1,7.3,7.3,83.2%
2021,REG,12,13429,Adam Thielen,CAR,1,Adam Thielen(CAR),2,2,100.0%,0,11.0,0,50.0%,0,0%,0,1,14.2,14.2,36.4%
2021,REG,12,18244,Deebo Samuel Sr.,WAS,2,Deebo Samuel Sr.(WAS),0,0,0%,17,0,2,0.0%,3,100.0%,0,1,13.7,13.7,83.9%
2021,REG,12,11206,T.Y. Hilton,FA,3,T.Y. Hilton(FA),2,2,100.0%,0,7.0,0,50.0%,0,0%,0,1,7.4,7.4,1.6%
2021,REG,12,17606,Russell Gage Jr.,SF,4,Russell Gage Jr.(SF),1,1,100.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,0.0%
2021,REG,12,19790,Jaylen Waddle,MIA,5,Jaylen Waddle(MIA),2,2,100.0%,0,4.5,0,50.0%,0,0%,0,1,6.9,6.9,90.1%
2021,REG,12,11625,Tavon Austin,FA,6,Tavon Austin(FA),1,1,100.0%,0,7.0,0,16.7%,0,0%,0,1,6.7,6.7,0.6%
2021,REG,12,9902,Randall Cobb,FA,7,Randall Cobb(FA),1,2,50.0%,0,7.0,0,40.0%,0,0%,0,1,6.7,6.7,1.1%
2021,REG,12,13981,Stefon Diggs,NE,8,Stefon Diggs(NE),1,1,100.0%,0,5.0,0,33.3%,0,0%,0,1,6.5,6.5,84.6%
2021,REG,13,11616,Keenan Allen,LAC,1,Keenan Allen(LAC),2,2,100.0%,0,5.5,0,66.7%,0,0%,0,1,13.1,13.1,43.2%
2021,REG,13,11606,DeAndre Hopkins,BAL,2,DeAndre Hopkins(BAL),1,1,100.0%,0,20.0,0,50.0%,0,0.0%,0,1,8.0,8.0,16.7%
2021,REG,13,19799,Amon-Ra St. Brown,DET,3,Amon-Ra St. Brown(DET),2,2,100.0%,0,9.5,0,50.0%,0,0%,0,1,7.9,7.9,99.6%
2021,REG,13,19398,Gabe Davis,FA,4,Gabe Davis(FA),1,3,33.3%,0,14.0,0,60.0%,0,0%,0,1,7.4,7.4,3.3%
2021,REG,13,13971,Tyler Lockett,TEN,5,Tyler Lockett(TEN),1,1,100.0%,0,12.0,0,25.0%,0,0%,0,1,7.2,7.2,10.9%
2021,REG,13,12118,Sammy Watkins,FA,6,Sammy Watkins(FA),2,2,100.0%,0,5.5,0,50.0%,0,0%,0,1,7.1,7.1,0.0%
2021,REG,13,15680,Jakeem Grant Sr.,FA,7,Jakeem Grant Sr.(FA),1,1,100.0%,0,8.0,0,33.3%,0,0%,0,1,6.8,6.8,0.0%
2021,REG,13,19236,Justin Jefferson,MIN,8,Justin Jefferson(MIN),1,2,50.0%,4,3.0,0,40.0%,1,100.0%,0,1,6.7,6.7,99.5%
2021,REG,14,16433,Cooper Kupp,SEA,1,Cooper Kupp(SEA),4,5,80.0%,0,4.5,0,71.4%,0,0%,0,1,7.8,7.8,83.1%
2021,REG,14,19788,Ja'Marr Chase,CIN,2,Ja'Marr Chase(CIN),1,1,100.0%,0,17.0,0,100.0%,0,0%,0,1,7.7,7.7,99.6%
2021,REG,14,18345,Hunter Renfrow,CAR,3,Hunter Renfrow(CAR),3,4,75.0%,0,5.3,0,100.0%,0,0%,0,1,7.6,7.6,1.9%
2021,REG,14,22845,Joshua Palmer,BUF,4,Joshua Palmer(BUF),2,3,66.7%,0,7.0,0,75.0%,0,0%,0,1,7.4,7.4,17.7%
2021,REG,14,12119,Mike Evans,TB,5,Mike Evans(TB),1,1,100.0%,0,13.0,0,25.0%,0,0%,0,1,7.3,7.3,97.6%
2021,REG,14,19252,Brandon Aiyuk,SF,6,Brandon Aiyuk(SF),1,2,50.0%,0,12.0,0,100.0%,0,0.0%,0,1,7.2,7.2,55.0%
2021,REG,14,13894,Amari Cooper,FA,7,Amari Cooper(FA),2,2,100.0%,0,5.0,0,50.0%,0,0%,0,1,7.0,7.0,9.1%
2021,REG,14,19236,Justin Jefferson,MIN,8,Justin Jefferson(MIN),1,4,25.0%,-4,14.0,0,100.0%,1,100.0%,0,1,7.0,7.0,99.5%
2021,REG,15,19398,Gabe Davis,FA,1,Gabe Davis(FA),2,2,100.0%,0,17.0,0,40.0%,0,0%,0,1,15.4,15.4,3.3%
2021,REG,15,11616,Keenan Allen,LAC,2,Keenan Allen(LAC),3,4,75.0%,0,10.0,0,44.4%,0,0.0%,0,1,9.0,9.0,43.2%
2021,REG,15,17606,Russell Gage Jr.,SF,3,Russell Gage Jr.(SF),2,2,100.0%,0,12.5,0,40.0%,0,0%,0,1,8.5,8.5,0.0%
2021,REG,15,17130,Greg Ward,FA,4,Greg Ward(FA),1,2,50.0%,0,19.0,0,50.0%,0,0%,0,1,7.9,7.9,0.0%
2021,REG,15,18634,Bryan Edwards,FA,5,Bryan Edwards(FA),2,2,100.0%,0,6.5,0,40.0%,0,0%,0,1,7.3,7.3,0.0%
2021,REG,15,18244,Deebo Samuel Sr.,WAS,6,Deebo Samuel Sr.(WAS),0,0,0%,12,0,1,0.0%,2,100.0%,0,1,7.2,7.2,83.9%
2021,REG,15,19236,Justin Jefferson,MIN,7,Justin Jefferson(MIN),1,1,100.0%,0,12.0,0,50.0%,0,0%,0,1,7.2,7.2,99.5%
2021,REG,15,17528,Marquez Valdes-Scantling,SEA,8,Marquez Valdes-Scantling(SEA),1,1,100.0%,0,11.0,0,20.0%,0,0%,0,1,7.1,7.1,3.5%
2021,REG,16,17739,Byron Pringle,FA,1,Byron Pringle(FA),2,2,100.0%,0,10.5,0,50.0%,0,0%,0,1,14.1,14.1,0.0%
2021,REG,16,12123,Davante Adams,LA,2,Davante Adams(LAR),3,4,75.0%,0,6.7,0,66.7%,0,0%,0,1,14.0,14.0,96.5%
2021,REG,16,19211,Tee Higgins,CIN,3,Tee Higgins(CIN),2,3,66.7%,0,5.5,0,75.0%,0,0%,0,1,13.1,13.1,98.3%
2021,REG,16,13894,Amari Cooper,FA,4,Amari Cooper(FA),3,3,100.0%,0,10.3,0,50.0%,0,0%,0,1,9.1,9.1,9.1%
2021,REG,16,19799,Amon-Ra St. Brown,DET,5,Amon-Ra St. Brown(DET),2,3,66.7%,0,14.0,0,37.5%,0,0%,0,1,8.8,8.8,99.6%
2021,REG,16,13981,Stefon Diggs,NE,6,Stefon Diggs(NE),3,5,60.0%,0,8.7,0,50.0%,0,0.0%,0,1,8.6,8.6,84.6%
2021,REG,16,18218,A.J. Brown,PHI,7,A.J. Brown(PHI),1,2,50.0%,0,18.0,0,100.0%,0,0%,0,1,7.8,7.8,99.3%
2021,REG,16,18615,Diontae Johnson,CLE,8,Diontae Johnson(CLE),1,3,33.3%,0,15.0,0,50.0%,0,0%,0,1,7.5,7.5,7.8%
2021,REG,17,18219,DK Metcalf,PIT,1,DK Metcalf(PIT),3,4,75.0%,0,9.0,0,80.0%,0,0%,0,1,20.7,20.7,96.1%
